-0.1796362, -0.1490288, -0.1505987, 12589
-0.1518712, -0.1599598, -0.1517134, 12602
-0.1242055, -0.1690053, -0.1494541, 12615
-0.08314281, -0.1835088, -0.1381642, 12630
-0.01240402, -0.2308161, -0.1200993, 12643
0.02766629, -0.2348006, -0.08955755, 12656
0.09423279, -0.2023652, -0.04403105, 12669
0.156929, -0.1568305, -0.0004892908, 12682
0.2337169, -0.1018684, 0.04454103, 12695
0.3394819, -0.1102192, 0.09939576, 12708
0.4492163, -0.2088754, 0.1641742, 12721
0.5666912, -0.375211, 0.2416549, 12734
0.6769218, -0.6002946, 0.3317386, 12747
0.7890379, -0.8721188, 0.4223186, 12760
0.8749556, -1.142951, 0.5109138, 12773
0.9664305, -1.42311, 0.6094326, 12786
1.069417, -1.714385, 0.7171804, 12799
1.199395, -2.03682, 0.8370352, 12812
1.32997, -2.409667, 0.9747525, 12825
1.481483, -2.837193, 1.113958, 12838
1.625652, -3.313346, 1.253065, 12853
1.79349, -3.805844, 1.407046, 12866
1.962469, -4.215806, 1.55429, 12879
2.1766, -4.676477, 1.715527, 12892
2.408197, -5.181606, 1.883015, 12905
2.629474, -5.741713, 2.052389, 12918
2.840231, -6.296063, 2.22474, 12931
3.054263, -6.840888, 2.385281, 12944
3.271769, -7.326468, 2.558029, 12957
3.490465, -7.781979, 2.745762, 12972
3.70857, -8.307683, 2.98127, 12985
3.874472, -8.708018, 3.193613, 12998
4.028069, -9.015171, 3.409925, 13011
4.200422, -9.223583, 3.638643, 13024
4.360767, -9.371163, 3.867658, 13037
4.46554, -9.501873, 4.102131, 13050
4.531908, -9.559346, 4.341764, 13063
4.578032, -9.518575, 4.588245, 13076
4.584461, -9.347208, 4.847032, 13089
4.570645, -9.058444, 5.114253, 13102
4.532914, -8.626879, 5.385443, 13115
4.493397, -8.042886, 5.651771, 13128
4.433139, -7.321252, 5.922069, 13141
4.342812, -6.483511, 6.209435, 13156
4.27649, -5.396887, 6.560935, 13169
4.221888, -4.32981, 6.87192, 13182
4.211844, -3.117947, 7.187866, 13195
4.16796, -1.812901, 7.50421, 13208
4.144618, -0.4335266, 7.840003, 13221
4.106589, 1.020474, 8.212316, 13234
4.044545, 2.550787, 8.585522, 13247
4.006814, 4.174681, 8.955255, 13260
3.924327, 5.86149, 9.331537, 13273
3.784878, 7.589384, 9.709109, 13286
3.650788, 9.270239, 10.10573, 13299
